Subject;BlockCounter;Blocks;BlockList;Category[LogLevel5];Category[SubTrial];Exemplar[LogLevel5];Exemplar[SubTrial];Item;Typicality[LogLevel5];Typicality[SubTrial];RpWordQ.RESP;Retrieval: item accuracy;Retrieval: item and side correct;Response.RESP;Test: item accuracy;Test: side and item correct;Correct[LogLevel5];Correct[SubTrial];Side[LogLevel5];Side[SubTrial];SoundFile[LogLevel5];SoundFile[SubTrial];EncodeSideQ.ACC;EncodeSideQ.RESP;EncodeSideQ.RT;RpSideQ.ACC;RpSideQ.RESP;RpSideQ.RT;RpSideQ RT if item and side correct;TestSideQ.ACC;TestSideQ.RESP;TestSideQ.RT;ListSet[LogLevel5];ListSet[SubTrial];RetStem[LogLevel5];RetStem[SubTrial];TestStem;Retrieval round
18;6;3;4;;Möbel;;Fåtölj;RpMinus;;high;;;;3;0;0;;{LEFTARROW};;-10000;;fåtölj.wav;;;;;;;;0;{RIGHTARROW};456;;3;;Få;F;
18;6;3;4;;Fågel;;Häger;NrpLow;;low;;;;3;0;0;;{RIGHTARROW};;10000;;häger.wav;;;;;;;;0;{LEFTARROW};321;;2;;Hä;H;
18;6;3;4;;Fågel;;Nötskrika;NrpLow;;low;;;;3;0;0;;{RIGHTARROW};;10000;;nötskrika.wav;;;;;;;;0;{LEFTARROW};351;;2;;Nö;N;
18;6;3;4;;Fågel;;Duva;NrpHigh;;high;;;;3;0;0;;{LEFTARROW};;-10000;;duva.wav;;;;;;;;1;{LEFTARROW};284;;2;;Du;D;
18;6;3;4;;Fågel;;Svala;NrpHigh;;high;;;;3;0;0;;{LEFTARROW};;-10000;;svala.wav;;;;;;;;0;{RIGHTARROW};252;;2;;Sv;S;
18;6;3;4;;Fågel;;Papegoja;NrpHigh;;high;;;;2;0;0;;{LEFTARROW};;-10000;;papegoja.wav;;;;;;;;0;{RIGHTARROW};396;;2;;Pa;P;
18;7;7;1;;Yrke;;Brandman;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;brandman.wav;1;{RIGHTARROW};366;;;;;;;;;1;;Br;B;
18;7;7;1;;Sport;;Karate;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;karate.wav;1;{RIGHTARROW};399;;;;;;;;;3;;Ka;K;
18;7;7;1;;Yrke;;Tandläkare;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;tandläkare.wav;1;{LEFTARROW};689;;;;;;;;;1;;Ta;T;
18;7;7;1;;Yrke;;Frisör;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;frisör.wav;1;{RIGHTARROW};348;;;;;;;;;1;;Fr;F;
18;7;7;1;;Klädesplagg;;Linne;NrpHigh;;high;;;;;;;;{LEFTARROW};;-10000;;linne.wav;1;{LEFTARROW};579;;;;;;;;;2;;Li;L;
18;7;7;1;;Klädesplagg;;Jacka;NrpHigh;;high;;;;;;;;{LEFTARROW};;-10000;;jacka.wav;1;{LEFTARROW};433;;;;;;;;;2;;Ja;J;
18;7;7;1;;Sport;;Cricket;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;cricket.wav;1;{RIGHTARROW};708;;;;;;;;;3;;Cr;C;
18;7;7;1;;Klädesplagg;;Overall;NrpLow;;low;;;;;;;;{RIGHTARROW};;10000;;overall.wav;1;{RIGHTARROW};312;;;;;;;;;2;;Ov;O;
18;7;7;1;;Yrke;;Designer;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;designer.wav;1;{LEFTARROW};386;;;;;;;;;1;;De;D;
18;7;7;1;;Sport;;Golf;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;golf.wav;1;{LEFTARROW};438;;;;;;;;;3;;Go;G;
18;7;7;1;;Klädesplagg;;Halsduk;NrpLow;;low;;;;;;;;{RIGHTARROW};;10000;;halsduk.wav;1;{RIGHTARROW};446;;;;;;;;;2;;Ha;H;
18;7;7;1;;Sport;;Innebandy;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;innebandy.wav;1;{LEFTARROW};723;;;;;;;;;3;;In;I;
18;7;7;1;;Yrke;;Ingenjör;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;ingenjör.wav;1;{RIGHTARROW};377;;;;;;;;;1;;In;I;
18;7;7;1;;Yrke;;Kock;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;kock.wav;1;{LEFTARROW};594;;;;;;;;;1;;Ko;K;
18;7;7;1;;Sport;;Simning;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;simning.wav;1;{LEFTARROW};340;;;;;;;;;3;;Si;S;
18;7;7;1;;Klädesplagg;;Skjorta;NrpHigh;;high;;;;;;;;{LEFTARROW};;-10000;;skjorta.wav;1;{LEFTARROW};602;;;;;;;;;2;;Sk;S;
18;7;7;1;;Klädesplagg;;Fluga;NrpLow;;low;;;;;;;;{RIGHTARROW};;10000;;fluga.wav;1;{RIGHTARROW};309;;;;;;;;;2;;Fl;F;
18;7;7;1;;Sport;;Diskus;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;diskus.wav;1;{RIGHTARROW};658;;;;;;;;;3;;Di;D;
18;7;7;1;;Yrke;;Advokat;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;advokat.wav;1;{RIGHTARROW};446;;;;;;;;;1;;Ad;A;
18;7;7;1;;Sport;;Fäktning;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;fäktning.wav;1;{RIGHTARROW};341;;;;;;;;;3;;Fä;F;
18;7;7;1;;Yrke;;Präst;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;präst.wav;1;{LEFTARROW};411;;;;;;;;;1;;Pr;P;
18;7;7;1;;Klädesplagg;;Mössa;NrpHigh;;high;;;;;;;;{LEFTARROW};;-10000;;mössa.wav;1;{LEFTARROW};308;;;;;;;;;2;;Mö;M;
18;7;7;1;;Klädesplagg;;Pullover;NrpLow;;low;;;;;;;;{RIGHTARROW};;10000;;pullover.wav;1;{RIGHTARROW};394;;;;;;;;;2;;Pu;P;
18;7;7;1;;Sport;;Badminton;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;badminton.wav;1;{LEFTARROW};352;;;;;;;;;3;;Ba;B;
18;7;7;2;Sport;;Cricket;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;cricket.wav;;;;;1;{RIGHTARROW};239;239;;;;3;;Cr;;;1
18;7;7;2;Sport;;Fäktning;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;fäktning.wav;;;;;1;{RIGHTARROW};236;236;;;;3;;Fä;;;1
18;7;7;2;Yrke;;Designer;;;low;;3;0;0;;;;{LEFTARROW};;-10000;;designer.wav;;;;;1;{LEFTARROW};378;;;;;1;;De;;;1
18;7;7;2;Yrke;;Präst;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;präst.wav;;;;;1;{LEFTARROW};353;353;;;;1;;Pr;;;1
18;7;7;2;Sport;;Diskus;;;low;;3;0;0;;;;{RIGHTARROW};;10000;;diskus.wav;;;;;0;{LEFTARROW};488;;;;;3;;Di;;;1
18;7;7;2;Sport;;Karate;;;low;;1;1;0;;;;{RIGHTARROW};;10000;;karate.wav;;;;;0;{LEFTARROW};331;;;;;3;;Ka;;;1
18;7;7;2;Yrke;;Kock;;;low;;2;0;0;;;;{LEFTARROW};;-10000;;kock.wav;;;;;0;{RIGHTARROW};340;;;;;1;;Ko;;;1
18;7;7;2;Yrke;;Tandläkare;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;tandläkare.wav;;;;;1;{LEFTARROW};300;300;;;;1;;Ta;;;1
18;7;7;2;Yrke;;Präst;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;präst.wav;;;;;1;{LEFTARROW};326;326;;;;1;;Pr;;;2
18;7;7;2;Sport;;Diskus;;;low;;3;0;0;;;;{RIGHTARROW};;10000;;diskus.wav;;;;;0;{LEFTARROW};271;;;;;3;;Di;;;2
18;7;7;2;Yrke;;Designer;;;low;;3;0;0;;;;{LEFTARROW};;-10000;;designer.wav;;;;;0;{RIGHTARROW};699;;;;;1;;De;;;2
18;7;7;2;Sport;;Cricket;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;cricket.wav;;;;;1;{RIGHTARROW};261;261;;;;3;;Cr;;;2
18;7;7;2;Sport;;Fäktning;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;fäktning.wav;;;;;1;{RIGHTARROW};321;321;;;;3;;Fä;;;2
18;7;7;2;Yrke;;Kock;;;low;;2;0;0;;;;{LEFTARROW};;-10000;;kock.wav;;;;;1;{LEFTARROW};490;;;;;1;;Ko;;;2
18;7;7;2;Sport;;Karate;;;low;;1;1;0;;;;{RIGHTARROW};;10000;;karate.wav;;;;;0;{LEFTARROW};302;;;;;3;;Ka;;;2
18;7;7;2;Yrke;;Tandläkare;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;tandläkare.wav;;;;;1;{LEFTARROW};232;232;;;;1;;Ta;;;2
18;7;7;2;Yrke;;Präst;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;präst.wav;;;;;1;{LEFTARROW};325;325;;;;1;;Pr;;;3
18;7;7;2;Sport;;Diskus;;;low;;3;0;0;;;;{RIGHTARROW};;10000;;diskus.wav;;;;;0;{LEFTARROW};461;;;;;3;;Di;;;3
18;7;7;2;Sport;;Karate;;;low;;1;1;0;;;;{RIGHTARROW};;10000;;karate.wav;;;;;0;{LEFTARROW};289;;;;;3;;Ka;;;3
18;7;7;2;Yrke;;Tandläkare;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;tandläkare.wav;;;;;1;{LEFTARROW};332;332;;;;1;;Ta;;;3
18;7;7;2;Yrke;;Designer;;;low;;3;0;0;;;;{LEFTARROW};;-10000;;designer.wav;;;;;1;{LEFTARROW};309;;;;;1;;De;;;3
18;7;7;2;Sport;;Cricket;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;cricket.wav;;;;;1;{RIGHTARROW};559;559;;;;3;;Cr;;;3
18;7;7;2;Sport;;Fäktning;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;fäktning.wav;;;;;1;{RIGHTARROW};287;287;;;;3;;Fä;;;3
18;7;7;2;Yrke;;Kock;;;low;;2;0;0;;;;{LEFTARROW};;-10000;;kock.wav;;;;;1;{LEFTARROW};378;;;;;1;;Ko;;;3
18;7;7;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;7;7;4;;Yrke;;Designer;RpPlus;;low;;;;3;0;0;;{LEFTARROW};;-10000;;designer.wav;;;;;;;;1;{LEFTARROW};331;;1;;De;D;
18;7;7;4;;Sport;;Simning;RpMinus;;high;;;;3;0;0;;{LEFTARROW};;-10000;;simning.wav;;;;;;;;0;{RIGHTARROW};281;;3;;Si;S;
18;7;7;4;;Sport;;Diskus;RpPlus;;low;;;;3;0;0;;{RIGHTARROW};;10000;;diskus.wav;;;;;;;;0;{LEFTARROW};409;;3;;Di;D;
18;7;7;4;;Klädesplagg;;Jacka;NrpHigh;;high;;;;1;1;1;;{LEFTARROW};;-10000;;jacka.wav;;;;;;;;1;{LEFTARROW};340;;2;;Ja;J;
18;7;7;4;;Yrke;;Ingenjör;RpMinus;;high;;;;3;0;0;;{RIGHTARROW};;10000;;ingenjör.wav;;;;;;;;1;{RIGHTARROW};273;;1;;In;I;
18;7;7;4;;Klädesplagg;;Linne;NrpHigh;;high;;;;1;1;1;;{LEFTARROW};;-10000;;linne.wav;;;;;;;;1;{LEFTARROW};674;;2;;Li;L;
18;7;7;4;;Klädesplagg;;Fluga;NrpLow;;low;;;;3;0;0;;{RIGHTARROW};;10000;;fluga.wav;;;;;;;;0;{LEFTARROW};354;;2;;Fl;F;
18;7;7;4;;Yrke;;Brandman;RpMinus;;high;;;;1;1;1;;{RIGHTARROW};;10000;;brandman.wav;;;;;;;;1;{RIGHTARROW};239;;1;;Br;B;
18;7;7;4;;Klädesplagg;;Halsduk;NrpLow;;low;;;;3;0;0;;{RIGHTARROW};;10000;;halsduk.wav;;;;;;;;0;{LEFTARROW};353;;2;;Ha;H;
18;7;7;4;;Sport;;Cricket;RpPlus;;low;;;;1;1;1;;{RIGHTARROW};;10000;;cricket.wav;;;;;;;;1;{RIGHTARROW};286;;3;;Cr;C;
18;7;7;4;;Klädesplagg;;Mössa;NrpHigh;;high;;;;1;1;1;;{LEFTARROW};;-10000;;mössa.wav;;;;;;;;1;{LEFTARROW};333;;2;;Mö;M;
18;7;7;4;;Sport;;Fäktning;RpPlus;;low;;;;1;1;1;;{RIGHTARROW};;10000;;fäktning.wav;;;;;;;;1;{RIGHTARROW};283;;3;;Fä;F;
18;7;7;4;;Klädesplagg;;Skjorta;NrpHigh;;high;;;;3;0;0;;{LEFTARROW};;-10000;;skjorta.wav;;;;;;;;1;{LEFTARROW};633;;2;;Sk;S;
18;7;7;4;;Sport;;Golf;RpMinus;;high;;;;3;0;0;;{LEFTARROW};;-10000;;golf.wav;;;;;;;;0;{RIGHTARROW};251;;3;;Go;G;
18;7;7;4;;Yrke;;Tandläkare;RpPlus;;low;;;;1;1;1;;{LEFTARROW};;-10000;;tandläkare.wav;;;;;;;;1;{LEFTARROW};284;;1;;Ta;T;
18;7;7;4;;Sport;;Karate;RpPlus;;low;;;;1;1;0;;{RIGHTARROW};;10000;;karate.wav;;;;;;;;0;{LEFTARROW};316;;3;;Ka;K;
18;7;7;4;;Yrke;;Frisör;RpMinus;;high;;;;1;1;1;;{RIGHTARROW};;10000;;frisör.wav;;;;;;;;1;{RIGHTARROW};298;;1;;Fr;F;
18;7;7;4;;Yrke;;Kock;RpPlus;;low;;;;2;0;0;;{LEFTARROW};;-10000;;kock.wav;;;;;;;;1;{LEFTARROW};425;;1;;Ko;K;
18;7;7;4;;Klädesplagg;;Overall;NrpLow;;low;;;;3;0;0;;{RIGHTARROW};;10000;;overall.wav;;;;;;;;0;{LEFTARROW};388;;2;;Ov;O;
18;7;7;4;;Yrke;;Advokat;RpMinus;;high;;;;3;0;0;;{RIGHTARROW};;10000;;advokat.wav;;;;;;;;0;{LEFTARROW};335;;1;;Ad;A;
18;7;7;4;;Yrke;;Präst;RpPlus;;low;;;;1;1;1;;{LEFTARROW};;-10000;;präst.wav;;;;;;;;1;{LEFTARROW};284;;1;;Pr;P;
18;7;7;4;;Klädesplagg;;Pullover;NrpLow;;low;;;;1;1;1;;{RIGHTARROW};;10000;;pullover.wav;;;;;;;;1;{RIGHTARROW};284;;2;;Pu;P;
18;7;7;4;;Sport;;Badminton;RpMinus;;high;;;;2;0;0;;{LEFTARROW};;-10000;;badminton.wav;;;;;;;;0;{RIGHTARROW};236;;3;;Ba;B;
18;7;7;4;;Sport;;Innebandy;RpMinus;;high;;;;3;0;0;;{LEFTARROW};;-10000;;innebandy.wav;;;;;;;;1;{LEFTARROW};284;;3;;In;I;
18;8;4;1;;Sjukdom;;Diabetes;NrpHigh;;high;;;;;;;;{RIGHTARROW};;10000;;diabetes.wav;1;{RIGHTARROW};622;;;;;;;;;2;;Di;D;
18;8;4;1;;Leksak;;Dockskåp;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;dockskåp.wav;1;{LEFTARROW};814;;;;;;;;;3;;Do;D;
18;8;4;1;;Leksak;;Boll;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;boll.wav;1;{RIGHTARROW};370;;;;;;;;;3;;Bo;B;
18;8;4;1;;Sjukdom;;Epilepsi;NrpLow;;low;;;;;;;;{LEFTARROW};;-10000;;epilepsi.wav;1;{LEFTARROW};519;;;;;;;;;2;;Ep;E;
18;8;4;1;;Transportmedel;;Snöskoter;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;snöskoter.wav;1;{RIGHTARROW};516;;;;;;;;;1;;Sn;S;
18;8;4;1;;Transportmedel;;Helikopter;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;helikopter.wav;1;{LEFTARROW};356;;;;;;;;;1;;He;H;
18;8;4;1;;Transportmedel;;Tunnelbana;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;tunnelbana.wav;1;{LEFTARROW};296;;;;;;;;;1;;Tu;T;
18;8;4;1;;Sjukdom;;Influensa;NrpHigh;;high;;;;;;;;{RIGHTARROW};;10000;;influensa.wav;1;{RIGHTARROW};492;;;;;;;;;2;;In;I;
18;8;4;1;;Leksak;;Nalle;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;nalle.wav;1;{RIGHTARROW};345;;;;;;;;;3;;Na;N;
18;8;4;1;;Leksak;;Gunghäst;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;gunghäst.wav;1;{RIGHTARROW};485;;;;;;;;;3;;Gu;G;
18;8;4;1;;Transportmedel;;Ubåt;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;ubåt.wav;1;{RIGHTARROW};423;;;;;;;;;1;;Ub;U;
18;8;4;1;;Leksak;;Pussel;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;pussel.wav;1;{RIGHTARROW};333;;;;;;;;;3;;Pu;P;
18;8;4;1;;Sjukdom;;Alzheimer;NrpHigh;;high;;;;;;;;{RIGHTARROW};;10000;;alzheimer.wav;1;{RIGHTARROW};1110;;;;;;;;;2;;Al;A;
18;8;4;1;;Transportmedel;;Färja;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;färja.wav;1;{RIGHTARROW};445;;;;;;;;;1;;Fä;F;
18;8;4;1;;Sjukdom;;Njursten;NrpLow;;low;;;;;;;;{LEFTARROW};;-10000;;njursten.wav;1;{LEFTARROW};576;;;;;;;;;2;;Nj;N;
18;8;4;1;;Leksak;;Jojo;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;jojo.wav;1;{LEFTARROW};577;;;;;;;;;3;;Jo;J;
18;8;4;1;;Leksak;;Målarbok;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;målarbok.wav;1;{LEFTARROW};370;;;;;;;;;3;;Må;M;
18;8;4;1;;Leksak;;Skallra;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;skallra.wav;1;{LEFTARROW};603;;;;;;;;;3;;Sk;S;
18;8;4;1;;Transportmedel;;Lastbil;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;lastbil.wav;1;{LEFTARROW};472;;;;;;;;;1;;La;L;
18;8;4;1;;Transportmedel;;Rymdskepp;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;rymdskepp.wav;1;{RIGHTARROW};283;;;;;;;;;1;;Ry;R;
18;8;4;1;;Transportmedel;;Moped;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;moped.wav;1;{LEFTARROW};564;;;;;;;;;1;;Mo;M;
18;8;4;1;;Sjukdom;;Herpes;NrpLow;;low;;;;;;;;{LEFTARROW};;-10000;;herpes.wav;1;{LEFTARROW};883;;;;;;;;;2;;He;H;
18;8;4;1;;Sjukdom;;Malaria;NrpHigh;;high;;;;;;;;{RIGHTARROW};;10000;;malaria.wav;1;{RIGHTARROW};566;;;;;;;;;2;;Ma;M;
18;8;4;1;;Sjukdom;;Gulsot;NrpLow;;low;;;;;;;;{LEFTARROW};;-10000;;gulsot.wav;1;{LEFTARROW};374;;;;;;;;;2;;Gu;G;
18;8;4;2;Transportmedel;;Rymdskepp;;;low;;3;0;0;;;;{RIGHTARROW};;10000;;rymdskepp.wav;;;;;1;{RIGHTARROW};786;;;;;1;;Ry;;;1
18;8;4;2;Leksak;;Jojo;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;jojo.wav;;;;;1;{LEFTARROW};264;264;;;;3;;Jo;;;1
18;8;4;2;Transportmedel;;Färja;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;färja.wav;;;;;1;{RIGHTARROW};259;259;;;;1;;Fä;;;1
18;8;4;2;Transportmedel;;Ubåt;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;ubåt.wav;;;;;1;{RIGHTARROW};303;303;;;;1;;Ub;;;1
18;8;4;2;Leksak;;Målarbok;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;målarbok.wav;;;;;1;{LEFTARROW};233;233;;;;3;;Må;;;1
18;8;4;2;Transportmedel;;Snöskoter;;;low;;1;1;0;;;;{RIGHTARROW};;10000;;snöskoter.wav;;;;;0;{LEFTARROW};294;;;;;1;;Sn;;;1
18;8;4;2;Leksak;;Skallra;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;skallra.wav;;;;;1;{LEFTARROW};337;337;;;;3;;Sk;;;1
18;8;4;2;Leksak;;Dockskåp;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;dockskåp.wav;;;;;1;{LEFTARROW};409;409;;;;3;;Do;;;1
18;8;4;2;Leksak;;Jojo;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;jojo.wav;;;;;1;{LEFTARROW};494;494;;;;3;;Jo;;;2
18;8;4;2;Transportmedel;;Snöskoter;;;low;;1;1;0;;;;{RIGHTARROW};;10000;;snöskoter.wav;;;;;0;{LEFTARROW};336;;;;;1;;Sn;;;2
18;8;4;2;Transportmedel;;Färja;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;färja.wav;;;;;1;{RIGHTARROW};265;265;;;;1;;Fä;;;2
18;8;4;2;Leksak;;Målarbok;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;målarbok.wav;;;;;1;{LEFTARROW};293;293;;;;3;;Må;;;2
18;8;4;2;Transportmedel;;Ubåt;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;ubåt.wav;;;;;1;{RIGHTARROW};288;288;;;;1;;Ub;;;2
18;8;4;2;Leksak;;Dockskåp;;;low;;1;1;0;;;;{LEFTARROW};;-10000;;dockskåp.wav;;;;;0;{RIGHTARROW};251;;;;;3;;Do;;;2
18;8;4;2;Transportmedel;;Rymdskepp;;;low;;3;0;0;;;;{RIGHTARROW};;10000;;rymdskepp.wav;;;;;1;{RIGHTARROW};359;;;;;1;;Ry;;;2
18;8;4;2;Leksak;;Skallra;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;skallra.wav;;;;;1;{LEFTARROW};336;336;;;;3;;Sk;;;2
18;8;4;2;Leksak;;Dockskåp;;;low;;1;1;0;;;;{LEFTARROW};;-10000;;dockskåp.wav;;;;;0;{RIGHTARROW};297;;;;;3;;Do;;;3
18;8;4;2;Leksak;;Jojo;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;jojo.wav;;;;;1;{LEFTARROW};276;276;;;;3;;Jo;;;3
18;8;4;2;Leksak;;Skallra;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;skallra.wav;;;;;1;{LEFTARROW};319;319;;;;3;;Sk;;;3
18;8;4;2;Transportmedel;;Ubåt;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;ubåt.wav;;;;;1;{RIGHTARROW};296;296;;;;1;;Ub;;;3
18;8;4;2;Transportmedel;;Rymdskepp;;;low;;4;1;1;;;;{RIGHTARROW};;10000;;rymdskepp.wav;;;;;1;{RIGHTARROW};258;258;;;;1;;Ry;;;3
18;8;4;2;Transportmedel;;Snöskoter;;;low;;1;1;0;;;;{RIGHTARROW};;10000;;snöskoter.wav;;;;;0;{LEFTARROW};302;;;;;1;;Sn;;;3
18;8;4;2;Transportmedel;;Färja;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;färja.wav;;;;;1;{RIGHTARROW};281;281;;;;1;;Fä;;;3
18;8;4;2;Leksak;;Målarbok;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;målarbok.wav;;;;;1;{LEFTARROW};307;307;;;;3;;Må;;;3
18;8;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;8;4;4;;Transportmedel;;Moped;RpMinus;;high;;;;1;1;1;;{LEFTARROW};;-10000;;moped.wav;;;;;;;;1;{LEFTARROW};267;;1;;Mo;M;
18;8;4;4;;Sjukdom;;Influensa;NrpHigh;;high;;;;3;0;0;;{RIGHTARROW};;10000;;influensa.wav;;;;;;;;0;{LEFTARROW};299;;2;;In;I;
18;8;4;4;;Sjukdom;;Alzheimer;NrpHigh;;high;;;;1;1;1;;{RIGHTARROW};;10000;;alzheimer.wav;;;;;;;;1;{RIGHTARROW};266;;2;;Al;A;
18;8;4;4;;Transportmedel;;Helikopter;RpMinus;;high;;;;3;0;0;;{LEFTARROW};;-10000;;helikopter.wav;;;;;;;;1;{LEFTARROW};314;;1;;He;H;
18;8;4;4;;Leksak;;Pussel;RpMinus;;high;;;;1;1;1;;{RIGHTARROW};;10000;;pussel.wav;;;;;;;;1;{RIGHTARROW};248;;3;;Pu;P;
18;8;4;4;;Sjukdom;;Diabetes;NrpHigh;;high;;;;1;1;1;;{RIGHTARROW};;10000;;diabetes.wav;;;;;;;;1;{RIGHTARROW};265;;2;;Di;D;
18;8;4;4;;Transportmedel;;Tunnelbana;RpMinus;;high;;;;3;0;0;;{LEFTARROW};;-10000;;tunnelbana.wav;;;;;;;;1;{LEFTARROW};329;;1;;Tu;T;
18;8;4;4;;Sjukdom;;Njursten;NrpLow;;low;;;;3;0;0;;{LEFTARROW};;-10000;;njursten.wav;;;;;;;;0;{RIGHTARROW};359;;2;;Nj;N;
18;8;4;4;;Leksak;;Nalle;RpMinus;;high;;;;3;0;0;;{RIGHTARROW};;10000;;nalle.wav;;;;;;;;0;{LEFTARROW};388;;3;;Na;N;
18;8;4;4;;Transportmedel;;Ubåt;RpPlus;;low;;;;1;1;1;;{RIGHTARROW};;10000;;ubåt.wav;;;;;;;;1;{RIGHTARROW};272;;1;;Ub;U;
18;8;4;4;;Sjukdom;;Herpes;NrpLow;;low;;;;1;1;1;;{LEFTARROW};;-10000;;herpes.wav;;;;;;;;1;{LEFTARROW};272;;2;;He;H;
18;8;4;4;;Sjukdom;;Malaria;NrpHigh;;high;;;;1;1;1;;{RIGHTARROW};;10000;;malaria.wav;;;;;;;;1;{RIGHTARROW};305;;2;;Ma;M;
18;8;4;4;;Leksak;;Målarbok;RpPlus;;low;;;;1;1;1;;{LEFTARROW};;-10000;;målarbok.wav;;;;;;;;1;{LEFTARROW};398;;3;;Må;M;
18;8;4;4;;Sjukdom;;Gulsot;NrpLow;;low;;;;3;0;0;;{LEFTARROW};;-10000;;gulsot.wav;;;;;;;;1;{LEFTARROW};361;;2;;Gu;G;
18;8;4;4;;Transportmedel;;Färja;RpPlus;;low;;;;1;1;1;;{RIGHTARROW};;10000;;färja.wav;;;;;;;;1;{RIGHTARROW};246;;1;;Fä;F;
18;8;4;4;;Transportmedel;;Rymdskepp;RpPlus;;low;;;;4;1;1;;{RIGHTARROW};;10000;;rymdskepp.wav;;;;;;;;1;{RIGHTARROW};662;;1;;Ry;R;
18;8;4;4;;Leksak;;Skallra;RpPlus;;low;;;;1;1;1;;{LEFTARROW};;-10000;;skallra.wav;;;;;;;;1;{LEFTARROW};1095;;3;;Sk;S;
18;8;4;4;;Transportmedel;;Snöskoter;RpPlus;;low;;;;1;1;0;;{RIGHTARROW};;10000;;snöskoter.wav;;;;;;;;0;{LEFTARROW};278;;1;;Sn;S;
18;8;4;4;;Leksak;;Gunghäst;RpMinus;;high;;;;3;0;0;;{RIGHTARROW};;10000;;gunghäst.wav;;;;;;;;1;{RIGHTARROW};310;;3;;Gu;G;
18;8;4;4;;Transportmedel;;Lastbil;RpMinus;;high;;;;3;0;0;;{LEFTARROW};;-10000;;lastbil.wav;;;;;;;;1;{LEFTARROW};325;;1;;La;L;
18;8;4;4;;Sjukdom;;Epilepsi;NrpLow;;low;;;;2;0;0;;{LEFTARROW};;-10000;;epilepsi.wav;;;;;;;;0;{RIGHTARROW};323;;2;;Ep;E;
18;8;4;4;;Leksak;;Boll;RpMinus;;high;;;;3;0;0;;{RIGHTARROW};;10000;;boll.wav;;;;;;;;0;{LEFTARROW};354;;3;;Bo;B;
